researcher_id,author_name,paper_id,title,authors,co_authors_count,citations,year,journal
89,John Nguyen,R89_P26,After wide determine dark hold,John Nguyen; Joan Reed; Laura Gomez; Ashley Osborne; Melissa Matthews,4,342,1990,Profit-focused background groupware Journal
89,John Nguyen,R89_P27,Health TV cause group,John Nguyen; Katrina Green; Victoria Smith; Jenny Tucker; Brent Powers,4,193,2012,Customer-focused zero tolerance definition Journal
89,John Nguyen,R89_P28,Feeling even positive method go certainly,John Nguyen; Jason Jones; Andrea Collier; Aaron Garcia; Kari Carpenter; Crystal Shepard; Frances Davis; Travis Long; Sean Jackson,8,430,2004,Customizable background synergy Journal
89,John Nguyen,R89_P29,Wait small across field,John Nguyen; Christopher Wallace; Jeff Zimmerman; Shelia Yoder,3,323,1997,Integrated 6thgeneration encryption Journal
89,John Nguyen,R89_P30,Attorney front station be outside economy,John Nguyen; Christopher Davila; Jessica Bryant; Edward Woodard,3,228,2002,Versatile fault-tolerant customer loyalty Journal
89,John Nguyen,R89_P31,Him deal your alone executive,John Nguyen; Jennifer Combs; Stephen Roach; April Warren; Robin Jones; Brian Robertson; Amy Fuller,6,250,1995,Profit-focused zero administration secured line Journal
89,John Nguyen,R89_P32,Three can son left sister,John Nguyen; Wayne Patton; Gene Johnson; Morgan Young; Mackenzie Weber; Jessica Sims; Nathan West; Christy Hernandez; David Stephenson DDS,8,320,2013,Diverse methodical standardization Journal
89,John Nguyen,R89_P33,East catch way unit,John Nguyen; Jamie Mendez; Alejandro Foster; Brittany West; Alyssa Richardson; Lisa Wade; Bradley Chase; Kevin Gonzalez; Lori Boyd; Brooke Morgan,9,308,1987,Down-sized real-time concept Journal
90,Cathy Hancock,R90_P1,Establish job feel father father entire,Cathy Hancock; Michael Butler; Jay Pitts; Jared Sanchez; Alyssa Martin; James Hughes,5,56,2005,Down-sized attitude-oriented policy Journal
90,Cathy Hancock,R90_P2,Author design reflect series decide,Cathy Hancock; James Mcguire; Courtney Kennedy; Dr. Eric Mcgee; Caroline Hicks; Andrea Bradford; Margaret Townsend,6,413,1992,Team-oriented 24/7 help-desk Journal
90,Cathy Hancock,R90_P3,Certain window city strong on term network,Cathy Hancock; Keith Anthony; Sandra Wagner; Melissa Johnson,3,338,2005,Customer-focused client-driven system engine Journal
90,Cathy Hancock,R90_P4,Suggest get white rich,Cathy Hancock; Andrew Coleman; Chelsea Morris,2,103,1990,Triple-buffered neutral capability Journal
90,Cathy Hancock,R90_P5,Minute air surface every avoid,Cathy Hancock; Hannah Myers; Scott Hale,2,107,1992,Programmable hybrid middleware Journal
90,Cathy Hancock,R90_P6,Attorney consumer from book social maybe,Cathy Hancock; Kathryn Gilmore; Ralph Smith; Kevin Duarte; Stacey Hernandez; James Vasquez; Jacob Sanchez,6,484,1991,Public-key user-facing instruction set Journal
90,Cathy Hancock,R90_P7,Music former hit case cut far difficult,Cathy Hancock; Andrea Chapman; Ian Marsh; Colleen Arnold; Tanya Taylor; Amber Atkinson,5,257,1986,Realigned asynchronous database Journal
90,Cathy Hancock,R90_P8,Second we run politics,Cathy Hancock; Alexandria Hawkins; Ethan Moore; Kerry Benjamin; Gabrielle Rose; Carla Arroyo; Amy Rodriguez; Paul Powell; Amanda Meyers,8,281,1991,Centralized even-keeled functionalities Journal
90,Cathy Hancock,R90_P9,Modern system either media,Cathy Hancock; Gregory Hamilton; Mary Davis; Kristen Blevins; Tammy Esparza; Kristen Lopez; Brandon Norman; Justin Walker,7,15,2019,Robust static standardization Journal
90,Cathy Hancock,R90_P10,Expect culture letter example appear,Cathy Hancock; Charles Bender; Paul Adams; James Dennis; Ashley Murphy; Justin Jones; Aaron Whitney; Anthony Gonzales; Jeffrey Johnson DDS; Kaitlin Gardner,9,253,2011,Multi-tiered human-resource task-force Journal
90,Cathy Hancock,R90_P11,Tend expect pick dinner,Cathy Hancock; Thomas Ball; Kyle Cross; Theresa Orr; Brian Matthews; Lori Oneill,5,270,1992,Synergistic regional implementation Journal
90,Cathy Hancock,R90_P12,Black factor head hot,Cathy Hancock; Susan Payne; Robert Henderson; Eric Perez; Mary Andrade,4,4,1992,Integrated hybrid hub Journal
90,Cathy Hancock,R90_P13,Letter offer your water speech return,Cathy Hancock; Christina Hancock; Jeff Hayes; Wanda Day; Hailey Coleman; Alex Zhang,5,168,1994,Grass-roots bi-directional framework Journal
90,Cathy Hancock,R90_P14,Their idea organization bed represent since exist,Cathy Hancock; Christine Wise; Jennifer Marshall; Holly Solomon; Scott Rodriguez; Angela Michael; Darrell Williams; William Andrews; Jessica Mccoy,8,361,1986,Self-enabling discrete complexity Journal
90,Cathy Hancock,R90_P15,Firm week start executive evidence include charge,Cathy Hancock; Brian Reyes; Catherine Mendez; Jennifer Castillo,3,39,1994,Monitored bifurcated array Journal
90,Cathy Hancock,R90_P16,Recent strategy draw compare specific here debate,Cathy Hancock; Austin Gutierrez MD; Jason Porter; Cameron Williams; Justin Gilbert,4,239,2000,Visionary zero-defect knowledgebase Journal
90,Cathy Hancock,R90_P17,Yard whole once point,Cathy Hancock; Julie Rasmussen,1,197,1983,Diverse interactive knowledgebase Journal
90,Cathy Hancock,R90_P18,Deep push onto shoulder rate fall there,Cathy Hancock; James Freeman; Andrew Reynolds; Jennifer Mcintyre; Summer Williams; James Neal,5,10,2002,Compatible cohesive process improvement Journal
90,Cathy Hancock,R90_P19,Peace change television tend with adult,Cathy Hancock; Robert Griffith; Karen Hayes; Elizabeth Taylor; Jordan Shepard; Dustin Thomas,5,220,2006,Profound impactful monitoring Journal
90,Cathy Hancock,R90_P20,Level two attack matter exactly right individual,Cathy Hancock; Maria Johnson DDS; Meagan Martinez; James Martinez DVM; Mr. Andrew Price; Darrell Khan; Lindsey Ryan; Megan Bowen; Jason Gardner,8,486,1992,Universal homogeneous superstructure Journal
90,Cathy Hancock,R90_P21,Sometimes reflect cold where where teacher,Cathy Hancock; James Brown; Brian Hodge; Heidi Russo; Sandra Guzman,4,150,2019,Synergized bi-directional definition Journal
90,Cathy Hancock,R90_P22,Throw morning author entire according,Cathy Hancock; Nicole Thomas; Elizabeth Ritter; Michael Turner; Eric Yates; Julie Wood,5,335,2021,Fundamental mobile neural-net Journal
91,James Guerra,R91_P1,Development write dog very,James Guerra; Alexandra Stark; Laurie Patrick; Phillip Taylor; Gerald Trujillo; Valerie Stevens,5,299,2012,Right-sized hybrid contingency Journal
91,James Guerra,R91_P2,Their forward away,James Guerra; Danny Warren; Michael Morrison; Mark Miller; Julie Lopez; Lindsay Sanchez; Richard Johnson; Holly Brown; John Rodriguez; Jessica Long,9,219,1991,Multi-tiered static leverage Journal
91,James Guerra,R91_P3,Ever church hope friend,James Guerra; David Mathis; Anthony Crosby; Renee Carpenter; Michelle Moore; Christopher Hutchinson; Scott Johnson,6,324,2007,Open-source mobile contingency Journal
91,James Guerra,R91_P4,System off computer campaign,James Guerra; Kevin Wilcox; Diamond Fernandez; Cole Hurley,3,311,1984,User-friendly impactful Internet solution Journal
91,James Guerra,R91_P5,Read budget detail source somebody remain,James Guerra; Gregory Fitzgerald; Angela Thompson,2,481,1992,Down-sized grid-enabled website Journal
91,James Guerra,R91_P6,Including space later message money truth current,James Guerra; Joseph Parker; Brittany Baker; Stacy Vazquez; Anthony Walker; Randall Carpenter; Alexander Luna,6,102,1983,Progressive scalable alliance Journal
91,James Guerra,R91_P7,Church ability energy involve office seat Mrs,James Guerra; Susan Mosley,1,180,1986,Polarized solution-oriented synergy Journal
91,James Guerra,R91_P8,Trial power direction anything,James Guerra; Misty Reyes; Thomas Alvarez; Amy Thomas; Andrew Martin; Alan Clark; Sandra Smith; Tamara Miller; Mandy Hood; Robert Villanueva,9,55,1987,Cloned upward-trending intranet Journal
91,James Guerra,R91_P9,Writer quality religious might cold,James Guerra; Rodney Miller; Brenda Weaver; Christopher Cole,3,100,1989,Cloned zero tolerance groupware Journal
91,James Guerra,R91_P10,Few table medical,James Guerra; Kathy Johnson; Alexis Mays; Nancy Jensen; Mitchell Walter; Lisa Ford; Brittany Sanchez; Laurie Benitez; Joseph York; Courtney Hensley,9,170,1994,Persistent asynchronous database Journal
91,James Guerra,R91_P11,Economy pull friend recognize somebody,James Guerra; Douglas Jackson; David Williams; Justin Hunter; Gary Brown; Lisa Schultz,5,165,2008,Persevering responsive projection Journal
91,James Guerra,R91_P12,Throughout professor event,James Guerra; Bobby Guzman; Rachel Curry; Michael Sanders; Patrick Becker; Gina Porter; Jonathan Young MD,6,82,1989,Customer-focused leadingedge attitude Journal
91,James Guerra,R91_P13,Soldier Mr happy can likely bag such,James Guerra; Ryan Alvarado; Jeffery Wilson; Laura Clarke; Zachary Fisher; Christina Barnes; Renee Wiggins,6,395,1983,Reactive bottom-line synergy Journal
91,James Guerra,R91_P14,Home pattern require affect,James Guerra; Devin Ramirez; Michael Roberts,2,350,1995,Total grid-enabled service-desk Journal
91,James Guerra,R91_P15,Herself western assume,James Guerra; Lisa Wilson; Rachael Rubio; Elaine Waller; Scott Bridges,4,487,2004,Re-engineered contextually-based encoding Journal
91,James Guerra,R91_P16,Artist resource wife song stay,James Guerra; Mr. Kevin Townsend; Corey Ferguson,2,214,2015,Persistent bottom-line policy Journal
91,James Guerra,R91_P17,Rise white forget own,James Guerra; Samantha Ward; Valerie Young; Steven Fitzpatrick,3,100,1988,Re-contextualized next generation database Journal
91,James Guerra,R91_P18,Cultural each every note go,James Guerra; Luis Arnold; Mary Crawford; Karen Moore; David Hart; Mr. Jose Shelton Jr.,5,60,1997,User-friendly radical hub Journal
91,James Guerra,R91_P19,International indicate upon grow design out yet minute,James Guerra; Dalton Adams; Kyle Evans; Derek Bridges,3,426,2013,Customizable user-facing implementation Journal
91,James Guerra,R91_P20,Western option feel future claim country ok,James Guerra; Mario Tran; Matthew Houston; Brian Lopez MD; Alan Martin,4,104,2008,Adaptive intangible infrastructure Journal
91,James Guerra,R91_P21,Whom phone game though clearly data,James Guerra; Bryce Gross; Roberto Jones,2,424,1994,Team-oriented 4thgeneration workforce Journal
91,James Guerra,R91_P22,Quality wish real or watch allow,James Guerra; Natasha Jones; Amber Schneider; Daisy Johnson; Kayla Rice,4,27,1984,Customer-focused dynamic throughput Journal
91,James Guerra,R91_P23,Hold consumer work fine,James Guerra; Thomas Walker,1,353,2018,Reverse-engineered logistical frame Journal
91,James Guerra,R91_P24,West theory development,James Guerra; Steven Cobb,1,351,2006,Focused interactive installation Journal
91,James Guerra,R91_P25,Yourself black table company,James Guerra; Andrea Johnson; Angela Moore; Alan Mccullough,3,343,2021,Proactive responsive orchestration Journal
91,James Guerra,R91_P26,Your personal information anything four cell with,James Guerra; Kevin Ellis; Michelle Cole; Kelsey Barber; Rick Cruz; Denise Hunter; Deanna Franco; Sarah Clark,7,245,2005,Programmable background firmware Journal
91,James Guerra,R91_P27,Rock evening between property speech,James Guerra; Duane Pearson; Patrick Guerra; Dr. Madeline Aguirre; Leslie Smith; Brandon Matthews; John Sharp,6,48,2002,Face-to-face 24/7 analyzer Journal
91,James Guerra,R91_P28,Best hit indicate individual door,James Guerra; Andrew Green; Margaret Wells; Joy Richardson; James Allen,4,149,1988,Customer-focused national methodology Journal
91,James Guerra,R91_P29,Into close charge movement remember,James Guerra; Thomas Hughes; John Casey; Laura Johnston; Anna Moore; Darrell Peters; Edward Stephens; Lisa Sellers,7,323,2002,Inverse grid-enabled support Journal
92,Eric Hicks,R92_P1,Account economic none establish evening teach,Eric Hicks; Natasha Stein; Tina Ward; Shawn Jones; Alan Terrell; Erin White; Edward Fuller; John Martin; Debra Johnson,8,48,2019,Robust impactful groupware Journal
92,Eric Hicks,R92_P2,Carry control option development company agency under,Eric Hicks; Sean Miller; Martha Ford; Karen Roberts; Cynthia Griffin; Mitchell Bryant; Brett Lewis; Kathryn Owens; Kayla Mathis,8,246,2022,Digitized value-added benchmark Journal
92,Eric Hicks,R92_P3,Traditional clear move than speak food,Eric Hicks; Laura Wilson; Wayne Wright; Donna Kelley; Dustin Smith; Elizabeth Sherman; Jessica Baker; Tommy Evans,7,97,2003,Multi-lateral demand-driven synergy Journal
92,Eric Hicks,R92_P4,Nothing quality often,Eric Hicks; Jonathan Lyons; Amber Nguyen; Alan Gardner; Christina Morgan; Devon Smith; Michael Brewer; Lindsey Cooper; Dr. Thomas Wells; Stacie Franklin,9,176,1992,Distributed high-level synergy Journal
92,Eric Hicks,R92_P5,Travel approach best moment everybody,Eric Hicks; Mrs. Heidi Green DDS; Thomas Thompson; Gina Allen; Kenneth James,4,398,1995,Multi-channeled hybrid neural-net Journal
92,Eric Hicks,R92_P6,Then but especially fear,Eric Hicks; Amanda Sims; Lynn Price; Cody Torres; Alicia Henderson,4,447,1982,Face-to-face exuding alliance Journal
93,Susan Gonzalez,R93_P1,Tend health follow last couple return,Susan Gonzalez; Ian Walsh; Zachary Trujillo; Kyle Sims; Angela Moore; Anthony Martinez; Yvette Robinson,6,368,1991,Robust bottom-line instruction set Journal
93,Susan Gonzalez,R93_P2,Ago almost land material whatever over start,Susan Gonzalez; Kenneth Powell; Jodi Smith; Shannon Pugh; Katie Galvan; Teresa Hamilton,5,310,1983,Pre-emptive methodical core Journal
93,Susan Gonzalez,R93_P3,Different mother professional make small,Susan Gonzalez; Amanda Kirk; Ian Gonzalez; Diana Mccarty; Kelly Mendoza; Shawn Wright; Daniel Freeman; Mikayla Smith,7,350,1999,Automated radical moratorium Journal
93,Susan Gonzalez,R93_P4,Miss number check adult daughter style,Susan Gonzalez; Adam Durham; Jamie Herrera; Jennifer Bruce; Jordan Morris MD; Gregory Garrett; Michael Roach; Tammy Walls,7,206,2007,Mandatory zero administration emulation Journal
93,Susan Gonzalez,R93_P5,Social catch figure in local relationship,Susan Gonzalez; Lori Lyons; Jonathan Brown; Maria Long; Brian Ho; Karen Kirk,5,15,2000,Cross-group exuding complexity Journal
93,Susan Gonzalez,R93_P6,Entire head man seat bed major,Susan Gonzalez; Andrea Cox,1,462,2016,Progressive optimizing help-desk Journal
93,Susan Gonzalez,R93_P7,Improve his thus market western course,Susan Gonzalez; Juan Jones; Peter Montoya; Alexander King,3,332,2009,Focused leadingedge conglomeration Journal
93,Susan Gonzalez,R93_P8,Last heart agreement which,Susan Gonzalez; Brandi Santiago MD; Kimberly Phillips,2,44,1993,Ameliorated asynchronous website Journal
93,Susan Gonzalez,R93_P9,Financial expert behavior win compare smile effect,Susan Gonzalez; Lynn Miller; Dawn Hopkins; Vickie Kennedy; Sarah Powers,4,61,2015,Customizable bandwidth-monitored capacity Journal
93,Susan Gonzalez,R93_P10,Join piece modern far,Susan Gonzalez; Sarah Fuller; Linda Jones; Shane Vaughn; Beth Hobbs,4,467,1998,Exclusive intermediate matrices Journal
93,Susan Gonzalez,R93_P11,Population smile about letter them decision,Susan Gonzalez; Lindsey Boyd; Scott Palmer; Sarah Lozano; Nicole Crawford; Jeremy Ortega; Theodore Raymond; Daniel Hopkins,7,364,2023,Integrated background function Journal
93,Susan Gonzalez,R93_P12,Notice surface nothing economic bar,Susan Gonzalez; Richard Martinez; Benjamin Shields; Heather Campos; Joshua Jones,4,116,2013,Networked empowering matrices Journal
93,Susan Gonzalez,R93_P13,Money his meet need community challenge voice,Susan Gonzalez; David Richards; Carrie Cortez; Rebecca Ward; Bobby Morales; Amy Whitaker,5,193,1989,Exclusive interactive website Journal
93,Susan Gonzalez,R93_P14,Store everything approach lose arm,Susan Gonzalez; Blake White; Hunter Dodson; Melanie Frey; Sharon Martinez; Olivia Hall; Abigail Russell; Deborah Romero; Jerry Davis; Nancy Jones,9,479,1992,Cross-group web-enabled projection Journal
93,Susan Gonzalez,R93_P15,Player up so certain newspaper economy,Susan Gonzalez; Daniel Brown; Sean Torres; Dr. Spencer Thompson; Lisa Mercer; Diane Gonzalez,5,230,1989,Object-based zero tolerance help-desk Journal
93,Susan Gonzalez,R93_P16,Ball example fact still natural administration,Susan Gonzalez; Scott Johnson; Danny Fitzgerald; Mary Jacobs; Alicia Bird; Luis Steele; Leslie Valencia,6,9,2006,Cross-platform non-volatile initiative Journal
93,Susan Gonzalez,R93_P17,Soldier international school receive difficult black this,Susan Gonzalez; Ryan Leblanc; Patrick Cook; Melissa Arias,3,443,2000,Seamless maximized parallelism Journal
